time_stamp,cpu_avg,cpu_max,mem_avg,mem_max,plan_cpu,plan_mem,cpu_util_percent,mem_util_percent,disk_io_percent,dist_label
315240,84.0,182.0,0.18,0.19,100.0,0.3,33,88,44,0
315250,75.0,115.0,0.03,0.03,100.0,0.3,37,88,44,0
315260,15.0,88.0,0.58,0.81,100.0,0.59,37,88,44,0
315270,47.0,122.0,0.0,0.0,100.0,0.3,46,88,44,0
315280,43.0,50.0,0.0,0.0,100.0,0.3,37,88,44,0
315290,50.0,89.0,0.03,0.03,100.0,0.3,37,89,44,0
315300,93.0,101.0,0.03,0.03,100.0,0.3,38,89,47,0
315310,55.0,68.0,0.0,0.0,100.0,0.3,40,89,47,0
315320,81.0,184.0,0.19,0.19,100.0,0.3,44,88,47,0
315330,51.0,56.0,0.0,0.0,100.0,0.3,41,88,47,0
315340,225.0,1082.0,0.18,0.19,50.0,0.39,37,88,47,0
315350,87.0,94.0,0.03,0.04,100.0,0.3,54,88,47,0
315360,60.0,92.0,0.06,0.0,100.0,0.3,50,88,43,0
315370,108.0,124.0,0.05,0.08,100.0,0.49,51,88,43,0
315380,55.0,127.0,0.19,0.2,100.0,0.3,38,87,43,0
315390,74.0,125.0,0.04,0.0,100.0,0.3,36,87,43,0
315400,63.0,75.0,0.04,0.04,100.0,0.3,47,87,43,0
315410,40.0,61.0,0.05,0.05,100.0,0.3,44,87,43,0
315420,59.0,84.0,0.03,0.03,100.0,0.3,71,87,45,0
315430,32.0,62.0,0.05,0.06,100.0,0.3,70,87,45,0
315440,58.0,104.0,0.06,0.06,100.0,0.3,42,87,45,0
315450,42.0,62.0,0.06,0.06,100.0,0.3,33,87,45,0
315460,55.0,74.0,0.02,0.02,100.0,0.3,34,87,45,0
315470,8.0,100.0,0.25,0.26,50.0,0.2,38,87,45,0
315480,78.0,142.0,0.2,0.2,100.0,0.3,36,87,45,0
315490,47.0,59.0,0.03,0.03,100.0,0.3,32,87,45,0
315500,70.0,89.0,0.02,0.02,100.0,0.3,33,86,45,0
315510,80.0,105.0,0.03,0.04,100.0,0.39,32,87,45,0
315520,84.0,100.0,0.03,0.03,100.0,0.3,32,86,45,0
315530,91.0,94.0,0.03,0.03,50.0,0.2,40,86,45,0
315540,18.0,151.0,0.08,0.14,100.0,0.64,31,86,41,0
315550,59.0,89.0,0.01,0.0,100.0,0.3,41,86,41,0
315560,42.0,180.0,1.06,1.13,100.0,0.49,29,86,41,0
315570,47.0,100.0,0.01,0.0,100.0,0.3,26,86,41,0
315580,55.0,123.0,0.03,0.04,100.0,0.3,38,86,41,0
315590,64.0,89.0,0.03,0.03,100.0,0.3,30,86,41,0
315600,23.0,69.0,0.03,0.04,100.0,0.3,28,86,43,0
315610,72.0,75.0,0.03,0.03,100.0,0.49,58,86,43,0
315620,57.0,67.0,0.03,0.03,100.0,0.3,69,86,43,0
315630,13.0,48.0,0.02,0.02,100.0,0.49,67,86,43,0
315640,97.0,98.0,0.03,0.03,100.0,0.49,32,86,43,0
315650,30.0,120.0,0.01,0.0,100.0,0.3,36,86,43,0
315660,24.0,100.0,0.03,0.04,100.0,0.3,32,86,42,0
315670,21.0,109.0,0.04,0.05,100.0,0.3,35,86,42,0
315680,88.0,88.0,0.02,0.02,100.0,0.39,35,87,42,0
315690,52.0,75.0,0.03,0.03,100.0,0.3,37,86,42,0
315700,30.0,125.0,0.01,0.0,100.0,0.3,31,86,42,0
315710,81.0,87.0,0.02,0.02,50.0,0.3,39,87,42,0
315720,1.0,59.0,0.23,0.53,100.0,0.49,31,86,44,0
315730,95.0,138.0,0.4,0.64,50.0,0.59,35,86,44,0
315740,26.0,41.0,0.04,0.04,50.0,0.59,44,87,44,0
315750,64.0,88.0,0.0,0.0,100.0,0.3,33,87,44,0
315760,91.0,99.0,0.03,0.03,100.0,0.3,35,87,44,0
315770,13.0,94.0,0.07,0.08,100.0,0.39,36,86,44,0
315780,66.0,161.0,0.18,0.25,100.0,0.2,38,87,42,0
315790,69.0,81.0,0.03,0.03,100.0,0.3,39,87,42,0
315800,55.0,73.0,0.04,0.04,100.0,0.3,39,86,42,0
315810,73.0,80.0,0.04,0.04,100.0,0.3,33,87,42,0
315820,53.0,210.0,0.05,0.08,50.0,0.59,46,87,42,0
315830,76.0,103.0,0.08,0.09,100.0,0.39,38,87,42,0
315840,78.0,78.0,0.02,0.0,50.0,0.2,40,87,41,0
315850,10.0,16.0,0.04,0.04,100.0,0.25,46,87,41,0
315860,59.0,92.0,0.03,0.03,100.0,0.3,34,88,41,0
315870,54.0,100.0,0.0,0.0,100.0,0.3,38,88,41,0
315880,1.0,80.0,0.03,0.03,100.0,0.39,41,88,41,0
315890,1.0,80.0,0.03,0.03,100.0,0.39,37,88,41,0
315900,99.0,196.0,0.29,0.49,100.0,0.3,36,88,46,0
315910,50.0,102.0,0.0,0.0,100.0,0.3,41,89,46,0
315920,50.0,102.0,0.0,0.0,100.0,0.3,39,89,46,0
315930,165.0,550.0,0.11,0.12,100.0,0.49,49,88,46,0
315940,53.0,102.0,0.0,0.0,100.0,0.3,47,89,46,0
315950,16.0,59.0,0.03,0.03,100.0,0.3,48,89,46,0
315960,104.0,319.0,0.15,0.22,200.0,0.39,52,89,40,0
315970,29.0,76.0,0.03,0.05,100.0,0.3,47,89,40,0
315980,4.0,50.0,0.02,0.02,100.0,0.49,60,89,40,0
315990,88.0,104.0,0.03,0.03,100.0,0.3,46,89,40,0
316000,76.0,84.0,0.05,0.06,100.0,0.49,40,89,40,0
316010,32.0,56.0,0.01,0.03,100.0,0.3,55,89,40,0
316020,90.0,137.0,0.04,0.04,100.0,0.3,55,89,49,0
316030,66.0,78.0,0.05,0.05,100.0,0.3,48,89,49,0
316040,150.0,363.0,0.11,0.13,100.0,0.49,40,88,49,0
316050,84.0,86.0,0.03,0.03,100.0,0.3,43,89,49,0
316060,80.0,105.0,0.0,0.0,100.0,0.3,36,88,49,0
316070,74.0,84.0,0.0,0.0,100.0,0.3,41,88,49,0
316080,97.0,139.0,0.14,0.19,100.0,0.49,69,88,46,0
316090,79.0,108.0,0.0,0.0,100.0,0.3,62,88,46,0
316100,52.0,104.0,0.0,0.0,100.0,0.3,34,89,46,0
316110,77.0,90.0,0.03,0.03,100.0,0.3,34,87,46,0
316120,97.0,124.0,0.1,0.13,100.0,0.3,43,87,46,0
316130,101.0,191.0,0.16,0.22,100.0,0.3,32,87,46,0
316140,90.0,91.0,0.02,0.02,100.0,0.3,34,87,55,0
316150,34.0,69.0,0.03,0.04,100.0,0.3,66,87,55,0
316160,93.0,105.0,0.0,0.0,100.0,0.59,74,87,55,0
316170,93.0,105.0,0.0,0.0,100.0,0.59,60,87,55,0
316180,36.0,90.0,0.04,0.04,100.0,0.3,36,87,55,0
316190,97.0,105.0,0.05,0.05,100.0,0.59,38,88,55,0
316200,22.0,80.0,0.96,1.2,100.0,0.59,33,87,45,0
316210,20.0,143.0,0.09,0.15,100.0,0.64,44,88,45,0
316220,8.0,15.0,0.05,0.07,50.0,0.59,34,88,45,0
316230,14.0,24.0,0.06,0.06,50.0,0.59,48,89,45,0
316240,98.0,206.0,0.27,0.35,100.0,0.3,72,89,45,0
316250,80.0,100.0,0.04,0.04,100.0,0.3,77,88,45,0
316260,82.0,94.0,0.05,0.05,100.0,0.3,57,88,41,0
316280,33.0,102.0,0.02,0.03,100.0,0.3,33,87,41,0
316290,89.0,93.0,0.02,0.02,50.0,0.2,32,87,41,0
316300,97.0,102.0,0.03,0.03,100.0,0.3,33,87,41,0
316310,60.0,100.0,0.0,0.0,100.0,0.3,34,87,41,0
316320,98.0,106.0,0.03,0.03,100.0,0.59,36,86,43,0
316330,54.0,116.0,0.0,0.0,100.0,0.3,34,86,43,0
316340,99.0,102.0,0.03,0.03,100.0,0.3,33,86,43,0
316350,93.0,152.0,0.18,0.23,100.0,0.3,37,87,43,0
316360,58.0,125.0,0.0,0.0,100.0,0.3,35,87,43,0
316370,35.0,49.0,0.11,0.14,200.0,0.59,51,87,43,0
316380,3.0,11.0,0.06,0.07,100.0,0.49,43,87,43,0
316390,40.0,62.0,0.03,0.03,100.0,0.3,45,87,43,0
316400,88.0,114.0,0.03,0.03,100.0,0.3,36,87,43,0
316410,104.0,176.0,0.07,0.1,100.0,0.3,48,88,43,0
316420,61.0,65.0,0.03,0.03,100.0,0.3,35,88,43,0
316430,98.0,140.0,0.07,0.1,100.0,0.59,50,89,43,0
316440,42.0,90.0,0.0,0.0,100.0,0.3,67,89,40,0
316450,105.0,186.0,0.14,0.15,100.0,0.3,71,89,40,0
316460,57.0,133.0,0.0,0.0,100.0,0.3,64,89,40,0
316470,18.0,155.0,0.72,0.96,100.0,0.59,54,89,40,0
316480,94.0,108.0,0.03,0.03,50.0,0.39,39,88,40,0
316490,119.0,146.0,0.04,0.06,100.0,0.49,36,88,40,0
316500,39.0,84.0,0.03,0.04,100.0,0.3,39,88,42,0
316510,69.0,96.0,0.0,0.0,100.0,0.3,42,88,42,0
316520,3.0,96.0,0.78,0.83,100.0,0.59,44,88,42,0
316530,75.0,107.0,0.0,0.0,100.0,0.3,37,88,42,0
316540,64.0,96.0,0.0,0.0,100.0,0.3,36,88,42,0
316550,68.0,103.0,0.0,0.0,100.0,0.3,41,88,42,0
316560,5.0,66.0,0.0,0.0,100.0,0.49,35,88,44,0
316570,88.0,91.0,0.02,0.02,100.0,0.3,50,88,44,0
316580,1.0,11.0,0.07,0.07,50.0,0.59,40,87,44,0
316590,98.0,217.0,0.13,0.18,200.0,0.39,39,88,44,0
316600,159.0,1002.0,0.35,0.57,100.0,0.49,35,88,44,0
316610,36.0,56.0,0.02,0.02,100.0,0.3,39,88,44,0
316620,63.0,80.0,0.03,0.03,100.0,0.3,50,88,43,0
316630,18.0,76.0,0.04,0.05,50.0,0.39,64,89,43,0
316640,1.0,31.0,0.03,0.03,100.0,0.49,56,89,43,0
316650,42.0,75.0,0.05,0.05,50.0,0.39,60,89,43,0
316660,62.0,111.0,0.0,0.0,100.0,0.3,53,89,43,0
316670,47.0,62.0,0.03,0.04,100.0,0.3,45,89,43,0
316680,96.0,146.0,0.12,0.2,100.0,0.3,45,88,39,0
316690,45.0,47.0,0.02,0.03,100.0,0.3,48,89,39,0
316700,94.0,104.0,0.04,0.04,50.0,0.39,57,89,39,0
316710,92.0,281.0,0.7,1.02,50.0,0.68,41,89,39,0
316720,90.0,100.0,0.11,0.12,50.0,0.39,44,89,39,0
316730,52.0,106.0,0.0,0.0,100.0,0.3,44,89,39,0
316740,47.0,49.0,0.03,0.03,100.0,0.3,46,89,46,0
316750,61.0,108.0,0.0,0.0,100.0,0.3,66,90,46,0
316760,40.0,118.0,0.03,0.03,100.0,0.3,55,90,46,0
316770,68.0,85.0,0.02,0.02,100.0,0.3,42,89,46,0
316780,33.0,152.0,0.03,0.04,100.0,0.3,45,89,46,0
316790,75.0,91.0,0.03,0.03,100.0,0.3,40,89,46,0
316800,93.0,107.0,0.03,0.03,100.0,0.3,38,89,49,0
316810,76.0,79.0,0.02,0.02,100.0,0.2,50,88,49,0
316820,74.0,119.0,0.04,0.05,50.0,0.59,62,87,49,0
316830,79.0,114.0,0.03,0.03,100.0,0.3,57,88,49,0
316840,66.0,101.0,0.04,0.04,100.0,0.3,39,88,49,0
316850,91.0,184.0,0.19,0.21,100.0,0.49,51,89,49,0
316860,88.0,104.0,0.09,0.12,100.0,0.59,51,90,46,0
316870,88.0,104.0,0.09,0.12,100.0,0.59,65,91,46,0
316880,86.0,97.0,0.03,0.03,100.0,0.3,63,92,46,0
316890,49.0,101.0,0.02,0.02,50.0,0.39,58,90,46,0
316900,86.0,96.0,0.03,0.03,100.0,0.59,70,90,46,0
316910,92.0,98.0,0.03,0.03,100.0,0.3,70,90,46,0
316920,68.0,81.0,0.02,0.02,100.0,0.3,42,90,47,0
316930,49.0,65.0,0.03,0.03,100.0,0.3,41,90,47,0
316940,80.0,84.0,0.03,0.03,50.0,0.3,50,91,47,0
316950,79.0,93.0,0.03,0.03,100.0,0.3,44,90,47,0
316960,62.0,92.0,0.0,0.0,100.0,0.3,49,90,47,0
316970,94.0,100.0,0.03,0.03,100.0,0.3,42,90,47,0
316980,99.0,145.0,0.07,0.08,100.0,0.59,44,90,44,0
316990,62.0,90.0,0.03,0.03,100.0,0.3,44,91,44,0
317000,34.0,84.0,0.0,0.0,100.0,0.3,40,90,44,0
317010,1.0,11.0,0.07,0.07,100.0,0.49,59,90,44,0
317020,34.0,185.0,0.43,0.73,200.0,0.59,66,91,44,0
317030,43.0,105.0,0.29,0.42,200.0,0.59,69,90,44,0
317040,90.0,156.0,0.11,0.16,100.0,0.49,65,91,41,0
317050,90.0,156.0,0.11,0.16,100.0,0.49,47,91,41,0
317060,50.0,81.0,0.0,0.0,100.0,0.3,46,91,41,0
317070,37.0,65.0,0.03,0.03,100.0,0.3,46,91,41,0
317080,50.0,69.0,0.0,0.0,100.0,0.3,54,91,41,0
317090,72.0,107.0,0.05,0.05,100.0,0.3,44,91,41,0
317100,88.0,88.0,0.02,0.02,100.0,0.3,43,91,49,0
317110,82.0,102.0,0.03,0.04,100.0,0.3,46,91,49,0
317120,79.0,95.0,0.03,0.03,100.0,0.3,43,90,49,0
317130,148.0,950.0,0.43,0.63,100.0,0.49,40,90,49,0
317140,27.0,56.0,0.04,0.05,100.0,0.3,49,90,49,0
317150,56.0,92.0,0.03,0.03,100.0,0.3,50,90,49,0
317160,51.0,75.0,0.0,0.0,100.0,0.3,57,90,49,0
317170,89.0,101.0,0.24,0.24,100.0,0.49,55,89,49,0
317180,82.0,107.0,0.03,0.03,100.0,0.3,47,90,49,0
317190,34.0,100.0,0.04,0.05,100.0,0.3,48,90,49,0
317200,32.0,65.0,0.05,0.05,100.0,0.3,44,90,49,0
317210,72.0,98.0,0.06,0.07,100.0,0.49,61,90,49,0
317220,90.0,94.0,0.0,0.0,100.0,0.59,44,90,50,0
317230,90.0,101.0,0.25,0.25,100.0,0.49,60,90,50,0
317240,64.0,89.0,0.07,0.09,50.0,0.16,43,91,50,0
317250,28.0,60.0,0.05,0.05,100.0,0.3,50,91,50,0
317260,5.0,16.0,0.02,0.0,100.0,0.49,60,91,50,0
317270,37.0,69.0,0.05,0.05,100.0,0.3,65,90,50,0
317280,53.0,85.0,0.0,0.0,100.0,0.3,49,90,52,0
317290,27.0,54.0,0.05,0.05,100.0,0.3,48,90,52,0
317300,48.0,74.0,0.0,0.0,100.0,0.3,53,90,52,0
317310,34.0,62.0,0.03,0.03,50.0,0.39,66,91,52,0
317320,33.0,55.0,0.05,0.05,100.0,0.3,68,91,52,0
317330,40.0,110.0,0.05,0.05,100.0,0.3,47,91,52,0
317340,67.0,91.0,0.04,0.04,50.0,0.39,44,89,55,0
317350,76.0,192.0,0.16,0.26,50.0,0.59,47,88,55,0
317360,76.0,192.0,0.16,0.26,50.0,0.59,45,88,55,0
317370,24.0,59.0,0.05,0.05,100.0,0.3,31,88,55,0
317380,9.0,23.0,0.02,0.02,30.0,0.05,63,88,55,0
317390,93.0,189.0,0.45,0.7,50.0,0.59,60,88,55,0
317400,120.0,200.0,0.22,0.35,50.0,0.49,43,88,52,0
317410,102.0,174.0,0.11,0.16,100.0,0.49,35,88,52,0
317420,28.0,60.0,0.06,0.0,100.0,0.3,34,89,52,0
317430,27.0,65.0,0.06,0.06,100.0,0.3,32,89,52,0
317440,32.0,95.0,0.06,0.06,100.0,0.3,41,89,52,0
317450,42.0,68.0,0.06,0.06,100.0,0.3,34,90,52,0
317460,99.0,190.0,0.34,0.4,50.0,0.59,38,90,54,0
317470,2.0,54.0,0.78,0.81,100.0,0.59,71,90,54,0
317480,38.0,54.0,0.06,0.06,100.0,0.3,74,89,54,0
317490,99.0,173.0,0.0,0.0,100.0,0.49,59,89,54,0
317500,39.0,102.0,0.03,0.03,50.0,0.3,45,89,54,0
317510,32.0,124.0,0.03,0.03,50.0,0.59,47,89,54,0
317520,48.0,81.0,0.03,0.04,50.0,0.59,43,89,49,0
317530,35.0,100.0,0.06,0.06,100.0,0.3,51,90,49,0
317540,50.0,74.0,0.03,0.03,100.0,0.3,46,90,49,0
317550,24.0,53.0,0.06,0.06,100.0,0.3,54,90,49,0
317560,79.0,83.0,0.02,0.02,50.0,0.2,45,90,49,0
317570,1.0,42.0,0.1,0.1,100.0,0.49,65,90,49,0
317580,39.0,100.0,0.04,0.04,50.0,0.39,70,89,53,0
317590,40.0,65.0,0.03,0.04,100.0,0.35,72,89,53,0
317600,1.0,30.0,0.02,0.02,100.0,0.49,69,89,53,0
317610,3.0,10.0,0.0,0.0,100.0,0.49,63,87,53,0
317620,3.0,10.0,0.0,0.0,100.0,0.49,52,88,53,0
317630,96.0,198.0,0.13,0.21,100.0,0.49,43,87,53,0
317650,46.0,97.0,0.04,0.05,50.0,0.49,38,87,58,0
317660,4.0,90.0,0.39,0.42,100.0,0.59,42,88,58,0
317670,93.0,109.0,0.03,0.03,100.0,0.3,36,88,58,0
317680,51.0,79.0,0.0,0.0,100.0,0.3,37,88,58,0
317690,11.0,20.0,0.05,0.07,50.0,0.59,39,87,58,0
317700,9.0,15.0,0.07,0.09,50.0,0.59,49,88,47,0
317710,51.0,69.0,0.0,0.0,100.0,0.3,48,88,47,0
317720,45.0,71.0,0.02,0.02,50.0,0.3,41,88,47,0
317730,38.0,63.0,0.0,0.0,100.0,0.3,41,88,47,0
317740,101.0,195.0,0.16,0.26,50.0,0.39,44,88,47,0
317750,41.0,98.0,0.04,0.06,100.0,0.3,49,88,47,0
317760,92.0,201.0,0.11,0.15,100.0,0.49,46,88,46,0
317770,92.0,201.0,0.11,0.15,100.0,0.49,46,88,46,0
317780,92.0,201.0,0.11,0.15,100.0,0.49,43,88,46,0
317790,92.0,201.0,0.11,0.15,100.0,0.49,43,88,46,0
317800,2.0,15.0,0.07,0.08,100.0,0.49,40,88,46,0
317810,89.0,123.0,0.04,0.05,100.0,0.3,50,88,46,0
317820,35.0,105.0,0.03,0.03,50.0,0.39,46,88,46,0
317830,56.0,84.0,0.04,0.04,100.0,0.3,56,88,46,0
317840,92.0,100.0,0.06,0.06,50.0,0.39,49,88,46,0
317850,91.0,101.0,0.03,0.03,100.0,0.3,39,88,46,0
317860,79.0,109.0,0.04,0.04,100.0,0.3,57,88,46,0
317870,87.0,90.0,0.03,0.03,100.0,0.3,49,88,46,0
317890,101.0,150.0,0.07,0.09,50.0,0.3,36,89,56,0
317900,91.0,104.0,0.06,0.07,50.0,0.39,57,89,56,0
317910,92.0,101.0,0.06,0.07,50.0,0.39,64,88,56,0
317920,119.0,571.0,0.19,0.27,50.0,0.3,35,88,56,0
317930,75.0,77.0,0.02,0.02,100.0,0.3,38,88,56,0
317940,76.0,100.0,0.0,0.0,100.0,0.49,35,89,48,0
317950,96.0,193.0,0.24,0.35,50.0,0.39,54,89,48,0
317960,33.0,100.0,0.0,0.0,100.0,0.3,69,89,48,0
317970,169.0,617.0,0.51,0.68,50.0,0.59,54,90,48,0
317980,7.0,129.0,0.0,0.0,50.0,0.59,35,89,48,0
317990,46.0,59.0,0.02,0.02,100.0,0.3,36,89,48,0
318000,47.0,72.0,0.03,0.03,100.0,0.3,43,89,44,0
318010,47.0,125.0,0.0,0.0,100.0,0.3,46,90,44,0
318020,83.0,208.0,0.12,0.17,50.0,0.59,39,90,44,0
318030,28.0,100.0,0.03,0.04,100.0,0.3,36,90,44,0
318040,105.0,652.0,0.68,1.18,50.0,0.59,39,90,44,0
318050,54.0,100.0,0.03,0.03,100.0,0.3,70,91,44,0
318060,45.0,59.0,0.03,0.03,100.0,0.3,73,90,45,0
318070,24.0,45.0,0.02,0.02,30.0,0.05,49,91,45,0
318080,24.0,45.0,0.02,0.02,30.0,0.05,38,91,45,0
318090,89.0,169.0,0.23,0.27,100.0,0.49,36,91,45,0
318100,83.0,133.0,0.03,0.03,100.0,0.3,45,90,45,0
318110,10.0,20.0,0.0,0.0,100.0,0.49,37,90,45,0
318120,62.0,82.0,0.0,0.0,100.0,0.3,39,89,46,0
318130,65.0,72.0,0.0,0.0,100.0,0.3,52,89,46,0
318140,31.0,84.0,0.03,0.03,100.0,0.3,37,90,46,0
318150,33.0,90.0,0.04,0.05,100.0,0.3,66,90,46,0
318160,55.0,99.0,0.0,0.0,100.0,0.3,68,90,46,0
318170,57.0,82.0,0.02,0.03,100.0,0.3,69,90,46,0
318190,105.0,223.0,0.05,0.06,100.0,0.3,36,89,42,0
318200,25.0,113.0,0.12,0.12,50.0,0.3,40,90,42,0
318210,190.0,964.0,0.0,0.0,100.0,0.59,42,90,42,0
318220,11.0,26.0,0.02,0.02,30.0,0.05,39,91,42,0
318230,92.0,121.0,0.06,0.06,50.0,0.39,44,91,42,0
318240,43.0,173.0,0.86,0.93,50.0,0.39,37,91,59,0
318250,86.0,86.0,0.02,0.0,50.0,0.2,48,91,59,0
318260,85.0,97.0,0.06,0.08,100.0,0.3,34,91,59,0
318270,92.0,188.0,0.24,0.4,100.0,0.3,46,92,59,0
318280,17.0,34.0,0.02,0.02,30.0,0.05,51,92,59,0
318290,19.0,43.0,0.02,0.02,30.0,0.05,51,92,59,0
318300,94.0,192.0,0.28,0.49,100.0,0.3,55,92,61,0
318310,94.0,192.0,0.28,0.49,100.0,0.3,50,93,61,0
318320,48.0,78.0,0.04,0.05,50.0,0.59,50,93,61,0
318330,96.0,192.0,0.29,0.48,100.0,0.3,62,93,61,0
318340,96.0,160.0,0.28,0.48,100.0,0.3,47,94,61,0
318350,72.0,85.0,0.03,0.03,100.0,0.3,56,94,61,0
318360,66.0,85.0,0.11,0.14,100.0,0.3,52,94,52,0
318370,82.0,205.0,0.21,0.35,100.0,0.3,72,94,52,0
318380,88.0,100.0,0.03,0.03,100.0,0.3,54,93,52,0
318390,90.0,165.0,0.24,0.27,100.0,0.49,47,94,52,0
318400,61.0,146.0,0.03,0.04,50.0,0.39,47,92,52,0
318410,90.0,160.0,0.24,0.27,100.0,0.49,40,91,52,0
318420,31.0,47.0,0.02,0.02,30.0,0.05,40,92,75,0
318430,60.0,102.0,0.05,0.05,100.0,0.3,46,92,75,0
318440,58.0,92.0,0.08,0.12,100.0,0.3,46,91,75,0
318450,92.0,101.0,0.05,0.05,100.0,0.79,67,91,75,0
318460,43.0,45.0,0.03,0.03,100.0,0.3,71,90,75,0
318470,46.0,73.0,0.03,0.03,100.0,0.3,41,91,75,0
318480,42.0,63.0,0.03,0.03,100.0,0.3,36,90,53,0
318490,68.0,87.0,0.05,0.06,100.0,0.2,37,90,53,0
318500,66.0,85.0,0.07,0.08,100.0,0.2,39,90,53,0
318510,37.0,53.0,0.02,0.02,100.0,0.3,43,90,53,0
318520,11.0,31.0,0.02,0.02,30.0,0.05,40,89,53,0
318530,48.0,61.0,0.02,0.02,100.0,0.3,39,89,53,0
318540,60.0,90.0,0.02,0.03,100.0,0.3,67,88,48,0
318550,65.0,75.0,0.03,0.03,100.0,0.3,68,89,48,0
318560,34.0,53.0,0.0,0.0,100.0,0.3,70,89,48,0
318570,70.0,70.0,0.03,0.03,100.0,0.3,63,89,48,0
318580,39.0,73.0,0.0,0.0,100.0,0.3,41,90,48,0
318590,79.0,96.0,0.04,0.04,100.0,0.39,51,90,48,0
318600,26.0,91.0,0.03,0.04,100.0,0.3,49,90,44,0
318610,63.0,95.0,0.08,0.08,100.0,0.3,45,90,44,0
318620,119.0,460.0,0.09,0.13,50.0,0.69,43,91,44,0
318630,27.0,103.0,0.07,0.11,50.0,0.39,44,91,44,0
318640,35.0,142.0,0.18,0.19,100.0,0.3,41,91,44,0
318650,35.0,142.0,0.18,0.19,100.0,0.3,45,91,44,0
318660,48.0,59.0,0.08,0.11,100.0,0.2,62,90,50,0
318670,37.0,77.0,0.0,0.0,100.0,0.3,69,90,50,0
318680,37.0,52.0,0.03,0.03,100.0,0.3,65,90,50,0
318690,45.0,100.0,0.03,0.03,100.0,0.3,71,90,50,0
318700,17.0,35.0,0.02,0.02,100.0,0.39,64,90,50,0
318720,75.0,100.0,0.42,1.6,100.0,0.59,42,89,52,0
318730,91.0,100.0,0.02,0.02,50.0,0.2,45,89,52,0
318740,84.0,108.0,0.14,0.17,100.0,0.3,40,89,52,0
318750,2.0,7.0,0.07,0.09,50.0,0.39,39,90,52,0
318760,13.0,20.0,0.07,0.08,50.0,0.59,41,90,52,0
318770,14.0,20.0,0.06,0.08,50.0,0.59,43,90,52,0
318780,109.0,279.0,0.09,0.12,100.0,0.3,55,91,49,0
318790,47.0,250.0,0.0,0.0,100.0,0.3,42,90,49,0
318800,47.0,250.0,0.0,0.0,100.0,0.3,40,90,49,0
318810,44.0,63.0,0.0,0.0,100.0,0.3,38,89,49,0
318820,36.0,107.0,0.0,0.0,100.0,0.3,41,89,49,0
318830,90.0,141.0,0.06,0.09,50.0,0.39,50,89,49,0
318840,90.0,141.0,0.06,0.09,50.0,0.39,72,89,48,0
318850,87.0,100.0,0.04,0.05,100.0,0.59,74,89,48,0
318860,55.0,75.0,0.03,0.04,100.0,0.3,68,89,48,0
318870,61.0,98.0,0.04,0.04,50.0,0.39,49,89,48,0
318880,34.0,70.0,0.03,0.03,50.0,0.59,41,88,48,0
318890,31.0,79.0,0.04,0.05,100.0,0.3,35,89,48,0
318900,73.0,106.0,0.03,0.03,100.0,0.3,48,89,50,0
318910,47.0,72.0,0.0,0.0,100.0,0.3,41,89,50,0
318920,139.0,652.0,0.13,0.21,100.0,0.3,37,89,50,0
318930,40.0,62.0,0.0,0.0,100.0,0.3,38,89,50,0
318940,3.0,342.0,0.03,0.11,100.0,0.49,39,89,50,0
318950,7.0,53.0,0.41,0.45,100.0,0.39,39,89,50,0
318960,100.0,128.0,0.19,0.25,100.0,0.3,39,89,48,0
318970,45.0,68.0,0.03,0.03,100.0,0.3,40,89,48,0
318980,63.0,67.0,0.03,0.03,100.0,0.3,38,88,48,0
318990,100.0,214.0,0.12,0.15,100.0,0.49,33,88,48,0
319000,97.0,198.0,0.41,0.59,50.0,0.79,43,88,48,0
319010,61.0,67.0,0.03,0.03,100.0,0.3,33,88,48,0
319020,76.0,80.0,0.03,0.04,100.0,0.3,37,88,55,0
319030,92.0,173.0,0.23,0.26,100.0,0.49,51,89,55,0
319040,46.0,90.0,0.0,0.0,100.0,0.3,43,89,55,0
319050,41.0,59.0,0.0,0.0,100.0,0.3,37,89,55,0
319060,22.0,108.0,0.7,0.87,100.0,0.59,50,89,55,0
319070,47.0,76.0,0.03,0.03,100.0,0.3,45,89,55,0
319080,90.0,105.0,0.03,0.04,100.0,0.35,62,89,44,0
319090,73.0,77.0,0.04,0.05,100.0,0.2,51,90,44,0
319100,78.0,121.0,0.04,0.04,100.0,0.35,43,90,44,0
319110,93.0,195.0,0.23,0.26,100.0,0.49,69,90,44,0
319120,91.0,126.0,0.04,0.04,100.0,0.35,43,90,44,0
319130,94.0,104.0,0.04,0.04,100.0,0.35,47,89,44,0
319140,36.0,111.0,0.04,0.05,100.0,0.3,37,90,46,0
319150,86.0,100.0,0.04,0.04,100.0,0.35,44,90,46,0
319160,22.0,112.0,0.04,0.04,100.0,0.3,49,90,46,0
319170,35.0,50.0,0.04,0.04,100.0,0.3,71,90,46,0
319180,71.0,79.0,0.02,0.02,100.0,0.3,53,91,46,0
319190,52.0,71.0,0.03,0.03,100.0,0.3,38,91,46,0
319200,55.0,116.0,0.04,0.04,100.0,0.3,43,91,46,0
319210,80.0,94.0,0.03,0.04,100.0,0.3,47,90,46,0
319220,78.0,120.0,0.05,0.05,100.0,0.3,38,90,46,0
319230,77.0,85.0,0.03,0.03,100.0,0.3,42,90,46,0
319240,38.0,93.0,0.07,0.11,100.0,0.3,49,90,46,0
319250,43.0,100.0,0.07,0.12,100.0,0.3,68,91,46,0
