time_stamp,cpu_avg,cpu_max,mem_avg,mem_max,plan_cpu,plan_mem,cpu_util_percent,mem_util_percent,disk_io_percent,dist_label
408220,96.0,100.0,0.17,0.17,50.0,0.2,13,93,2,1
408230,81.0,88.0,0.03,0.03,100.0,0.49,14,93,2,1
408240,113.0,322.0,0.15,0.22,100.0,0.3,16,93,1,1
408250,164.0,686.0,0.78,1.07,100.0,0.3,13,93,1,1
408260,101.0,132.0,0.06,0.06,50.0,0.39,15,94,1,1
408270,118.0,200.0,0.19,0.29,50.0,0.59,17,94,1,1
408280,84.0,84.0,0.0,0.0,100.0,0.3,16,94,1,1
408290,22.0,39.0,0.02,0.02,30.0,0.05,19,94,1,1
408300,108.0,119.0,0.03,0.03,100.0,0.3,18,94,1,1
408310,85.0,118.0,0.03,0.04,100.0,0.3,23,95,1,1
408320,93.0,112.0,0.02,0.02,50.0,0.2,17,94,1,1
408330,15.0,33.0,0.02,0.02,30.0,0.05,11,94,1,1
408340,137.0,444.0,0.13,0.16,100.0,0.49,13,94,1,1
408350,116.0,368.0,0.14,0.16,100.0,0.49,14,94,1,1
408360,85.0,112.0,0.06,0.07,100.0,0.39,16,94,1,1
408370,100.0,100.0,0.02,0.0,50.0,0.2,15,94,1,1
408380,125.0,202.0,0.09,0.13,100.0,0.3,16,95,1,1
408390,51.0,51.0,0.03,0.0,100.0,0.2,15,95,1,1
408400,98.0,100.0,0.03,0.03,50.0,0.2,13,94,1,1
408410,217.0,1011.0,0.0,0.0,100.0,0.49,11,94,1,1
408420,181.0,510.0,0.1,0.11,100.0,0.59,18,94,1,1
408430,181.0,510.0,0.1,0.11,100.0,0.59,15,95,1,1
408450,115.0,201.0,0.2,0.34,50.0,0.39,12,94,1,1
408460,117.0,201.0,0.15,0.21,100.0,0.3,13,95,1,1
408470,20.0,34.0,0.02,0.02,30.0,0.05,15,95,1,1
408480,105.0,152.0,0.28,0.46,100.0,0.35,16,94,1,1
408490,135.0,372.0,0.12,0.16,100.0,0.49,20,94,1,1
408500,18.0,27.0,0.02,0.02,30.0,0.05,18,94,1,1
408510,106.0,138.0,0.09,0.12,100.0,0.49,19,94,1,1
408520,107.0,154.0,0.08,0.11,50.0,0.39,18,94,1,1
408530,100.0,111.0,0.05,0.05,50.0,0.39,16,94,1,1
408540,97.0,100.0,0.02,0.02,100.0,0.59,20,95,2,1
408550,81.0,116.0,0.04,0.04,100.0,0.3,20,95,2,1
408560,16.0,33.0,0.02,0.02,30.0,0.05,19,95,2,1
408570,85.0,108.0,0.04,0.04,100.0,0.3,24,95,2,1
408580,55.0,58.0,0.03,0.03,100.0,0.3,19,95,2,1
408590,33.0,72.0,0.03,0.03,100.0,0.3,17,95,2,1
408600,36.0,78.0,0.04,0.04,100.0,0.3,16,95,2,1
408610,100.0,125.0,0.09,0.1,100.0,0.49,15,94,2,1
408620,191.0,820.0,0.31,0.37,100.0,0.3,13,94,2,1
408630,191.0,820.0,0.31,0.37,100.0,0.3,15,94,2,1
408640,82.0,188.0,0.26,0.31,100.0,0.3,14,94,2,1
408650,98.0,137.0,0.11,0.15,100.0,0.3,16,94,2,1
408660,49.0,78.0,0.02,0.03,30.0,0.05,15,93,1,1
408670,66.0,98.0,0.19,0.26,100.0,0.2,21,94,1,1
408680,85.0,150.0,0.13,0.13,100.0,0.3,31,94,1,1
408690,61.0,65.0,0.02,0.02,50.0,0.2,26,94,1,1
408700,112.0,188.0,0.15,0.15,100.0,0.3,28,94,1,1
408710,33.0,78.0,0.02,0.03,30.0,0.05,20,94,1,1
408720,111.0,203.0,0.15,0.15,100.0,0.3,17,94,2,1
408730,25.0,100.0,0.13,0.0,100.0,0.3,18,93,2,1
408740,109.0,199.0,0.14,0.14,100.0,0.3,15,94,2,1
408750,86.0,206.0,0.15,0.15,100.0,0.3,20,94,2,1
408760,109.0,203.0,0.16,0.16,100.0,0.3,17,94,2,1
408770,90.0,193.0,0.15,0.15,100.0,0.3,19,94,2,1
408780,103.0,131.0,0.16,0.16,100.0,0.3,19,94,4,1
408790,107.0,174.0,0.14,0.14,100.0,0.3,19,94,4,1
408800,31.0,140.0,0.08,0.12,100.0,0.59,18,95,4,1
408810,89.0,138.0,0.03,0.03,100.0,0.3,19,95,4,1
408820,101.0,130.0,0.15,0.15,100.0,0.3,18,95,4,1
408830,106.0,159.0,0.15,0.15,100.0,0.3,18,95,4,1
408840,106.0,125.0,0.15,0.15,100.0,0.3,16,95,3,1
408850,104.0,115.0,0.15,0.15,100.0,0.3,13,95,3,1
408860,140.0,297.0,0.08,0.09,100.0,0.59,18,94,3,1
408870,20.0,32.0,0.02,0.02,30.0,0.05,19,95,3,1
408880,101.0,169.0,0.15,0.16,50.0,0.39,16,95,3,1
408890,107.0,204.0,0.29,0.48,100.0,0.3,16,94,3,1
408900,101.0,112.0,0.06,0.07,100.0,0.59,16,94,3,1
408910,101.0,112.0,0.06,0.07,100.0,0.59,19,95,3,1
408920,43.0,80.0,0.03,0.03,50.0,0.3,18,95,3,1
408930,53.0,86.0,0.03,0.03,100.0,0.3,15,94,3,1
408940,79.0,103.0,0.06,0.08,100.0,0.3,14,94,3,1
408950,103.0,170.0,0.17,0.19,100.0,0.49,14,94,3,1
408960,100.0,115.0,0.03,0.03,100.0,0.59,11,94,2,1
408970,95.0,95.0,0.03,0.0,50.0,0.2,12,94,2,1
408980,62.0,81.0,0.03,0.04,50.0,0.59,13,95,2,1
408990,105.0,181.0,0.14,0.17,100.0,0.49,14,94,2,1
409000,92.0,97.0,0.02,0.02,100.0,0.3,14,94,2,1
409030,102.0,133.0,0.11,0.13,50.0,0.3,10,93,4,1
409040,75.0,97.0,0.04,0.04,50.0,0.39,12,93,4,1
409050,87.0,101.0,0.04,0.04,50.0,0.39,11,93,4,1
409060,92.0,100.0,0.08,0.12,50.0,0.59,10,93,4,1
409070,129.0,202.0,0.1,0.15,100.0,0.3,10,93,4,1
409080,166.0,692.0,0.75,1.02,100.0,0.3,12,94,4,1
409100,90.0,117.0,0.04,0.04,100.0,0.3,18,94,4,1
409110,100.0,173.0,0.22,0.23,100.0,0.39,15,94,4,1
409120,100.0,173.0,0.22,0.23,100.0,0.39,14,94,4,1
409130,100.0,173.0,0.22,0.23,100.0,0.39,12,93,4,1
409140,118.0,190.0,0.28,0.41,100.0,0.3,10,92,6,1
409150,106.0,107.0,0.03,0.03,100.0,0.49,11,93,6,1
409160,1.0,40.0,0.07,0.07,100.0,0.39,11,92,6,1
409170,49.0,86.0,0.02,0.03,30.0,0.05,10,92,6,1
409180,103.0,103.0,0.0,0.0,100.0,0.49,10,92,6,1
409190,111.0,119.0,0.03,0.04,100.0,0.49,11,92,6,1
409200,103.0,176.0,0.17,0.25,100.0,0.59,9,92,3,1
409210,58.0,90.0,0.03,0.03,100.0,0.3,11,93,3,1
409220,53.0,87.0,0.03,0.03,100.0,0.3,11,93,3,1
409230,63.0,63.0,0.03,0.0,50.0,0.2,10,93,3,1
409240,100.0,105.0,0.03,0.04,50.0,0.2,9,93,3,1
409250,50.0,62.0,0.02,0.02,50.0,0.59,10,93,3,1
409260,98.0,101.0,0.02,0.02,50.0,0.2,12,92,4,1
409270,31.0,60.0,0.03,0.03,50.0,0.59,13,92,4,1
409280,48.0,87.0,0.03,0.03,50.0,0.59,12,92,4,1
409290,47.0,80.0,0.03,0.03,50.0,0.59,9,92,4,1
409300,24.0,102.0,0.91,1.21,50.0,0.39,7,92,4,1
409310,97.0,99.0,0.03,0.04,50.0,0.2,14,92,4,1
409320,60.0,79.0,0.03,0.03,100.0,0.3,33,93,5,1
409330,100.0,100.0,0.02,0.02,100.0,0.3,26,93,5,1
409340,33.0,51.0,0.03,0.03,100.0,0.3,15,93,5,1
409350,55.0,57.0,0.03,0.03,100.0,0.3,17,94,5,1
409360,46.0,53.0,0.03,0.03,50.0,0.59,16,94,5,1
409370,84.0,93.0,0.03,0.03,50.0,0.3,11,93,5,1
409380,99.0,100.0,0.0,0.0,100.0,0.59,11,93,4,1
409390,94.0,150.0,0.03,0.03,100.0,0.3,15,94,4,1
409400,94.0,116.0,0.03,0.03,100.0,0.3,18,93,4,1
409410,47.0,74.0,0.02,0.02,30.0,0.05,15,93,4,1
409420,48.0,78.0,0.03,0.03,50.0,0.59,13,93,4,1
409430,46.0,67.0,0.02,0.02,30.0,0.05,13,93,4,1
409440,101.0,125.0,0.06,0.06,200.0,0.39,12,93,1,1
409450,8.0,41.0,0.05,0.05,100.0,0.49,15,94,1,1
409460,67.0,110.0,0.04,0.05,100.0,0.39,16,94,1,1
409470,100.0,107.0,0.03,0.03,100.0,0.3,18,93,1,1
409480,160.0,1253.0,0.45,0.65,100.0,0.59,25,93,1,1
409490,160.0,1253.0,0.45,0.65,100.0,0.59,30,94,1,1
409500,103.0,202.0,0.1,0.2,50.0,0.39,38,94,7,1
409510,92.0,92.0,0.03,0.03,50.0,0.2,27,94,7,1
409520,81.0,142.0,0.04,0.05,100.0,0.3,27,94,7,1
409530,105.0,129.0,0.06,0.09,100.0,0.49,29,94,7,1
409540,27.0,139.0,0.12,0.19,100.0,0.49,32,94,7,1
409550,98.0,100.0,0.03,0.03,100.0,0.59,28,94,7,1
409560,101.0,110.0,0.04,0.05,100.0,0.59,27,94,6,1
409570,3.0,95.0,0.1,0.1,100.0,0.49,27,94,6,1
409580,101.0,159.0,0.25,0.56,50.0,0.59,16,94,6,1
409590,39.0,69.0,0.02,0.02,30.0,0.05,17,94,6,1
409600,93.0,101.0,0.13,0.18,50.0,0.39,20,95,6,1
409610,15.0,35.0,0.03,0.03,50.0,0.39,17,95,6,1
409620,38.0,67.0,0.02,0.03,30.0,0.05,17,94,7,1
409630,49.0,80.0,0.05,0.09,50.0,0.59,17,95,7,1
409640,206.0,749.0,0.14,0.16,100.0,0.39,18,94,7,1
409650,121.0,204.0,0.12,0.18,100.0,0.3,16,94,7,1
409660,121.0,204.0,0.12,0.19,100.0,0.3,16,94,7,1
409670,121.0,204.0,0.12,0.19,100.0,0.3,15,94,7,1
409680,184.0,511.0,0.1,0.11,100.0,0.59,13,94,4,1
409690,111.0,204.0,0.05,0.07,100.0,0.3,13,94,4,1
409700,102.0,158.0,0.14,0.14,100.0,0.39,12,94,4,1
409710,100.0,104.0,0.02,0.02,100.0,0.39,12,95,4,1
409720,119.0,202.0,0.11,0.17,100.0,0.3,14,95,4,1
409730,64.0,76.0,0.02,0.02,30.0,0.05,15,95,4,1
409740,84.0,100.0,0.18,0.24,100.0,0.2,13,94,1,1
409750,56.0,64.0,0.02,0.03,50.0,0.59,13,94,1,1
409760,2.0,95.0,1.68,1.69,100.0,0.39,17,94,1,1
409770,104.0,142.0,0.03,0.03,100.0,0.59,15,94,1,1
409780,109.0,204.0,0.07,0.09,100.0,0.3,16,95,1,1
409790,86.0,110.0,0.05,0.06,100.0,0.3,15,94,1,1
409800,190.0,684.0,0.17,0.2,100.0,0.39,15,94,1,1
409810,206.0,827.0,0.21,0.23,100.0,0.39,18,94,1,1
409820,105.0,202.0,0.31,0.54,100.0,0.59,19,95,1,1
409830,11.0,22.0,0.06,0.06,50.0,0.59,19,95,1,1
409840,103.0,184.0,0.54,0.74,50.0,0.79,20,95,1,1
409850,83.0,178.0,0.05,0.07,100.0,0.3,20,95,1,1
409860,98.0,120.0,0.07,0.09,100.0,0.3,20,95,1,1
409870,100.0,100.0,0.08,0.0,50.0,0.2,20,95,1,1
409880,22.0,86.0,0.71,0.87,100.0,0.59,16,95,1,1
409890,49.0,136.0,0.03,0.04,100.0,0.49,16,95,1,1
409900,74.0,103.0,0.04,0.04,50.0,0.59,16,95,1,1
409910,117.0,355.0,0.14,0.16,100.0,0.49,19,95,1,1
409920,112.0,202.0,0.09,0.13,100.0,0.3,41,96,4,1
409930,28.0,100.0,0.03,0.03,50.0,0.2,36,97,4,1
409940,117.0,204.0,0.11,0.17,100.0,0.3,17,96,4,1
409950,107.0,202.0,0.34,0.44,100.0,0.59,18,96,4,1
409960,102.0,126.0,0.03,0.03,100.0,0.49,19,96,4,1
409970,103.0,125.0,0.15,0.23,50.0,0.39,17,97,4,1
409980,40.0,63.0,0.03,0.03,100.0,0.3,21,97,3,1
409990,102.0,144.0,0.12,0.13,100.0,0.39,22,97,3,1
410000,109.0,155.0,0.04,0.05,100.0,0.3,21,97,3,1
410010,169.0,682.0,0.36,0.52,100.0,0.3,23,97,3,1
410020,72.0,100.0,0.17,0.18,50.0,0.2,22,97,3,1
410030,37.0,144.0,0.03,0.05,50.0,0.59,22,96,3,1
410040,96.0,118.0,0.04,0.04,100.0,0.3,25,96,3,1
410050,91.0,108.0,0.03,0.03,100.0,0.3,23,96,3,1
410060,90.0,96.0,0.04,0.04,100.0,0.3,21,96,3,1
410070,90.0,96.0,0.04,0.04,100.0,0.3,17,95,3,1
410080,97.0,105.0,0.23,0.23,100.0,0.2,17,95,3,1
410090,111.0,162.0,0.1,0.15,100.0,0.49,19,95,3,1
410100,111.0,162.0,0.1,0.15,100.0,0.49,21,96,1,1
410110,5.0,29.0,0.17,0.17,100.0,0.49,22,96,1,1
410120,41.0,50.0,0.03,0.03,100.0,0.3,20,96,1,1
410130,50.0,50.0,0.02,0.02,100.0,0.1,19,95,1,1
410140,101.0,131.0,0.06,0.06,200.0,0.39,19,95,1,1
410150,114.0,205.0,0.06,0.09,100.0,0.3,19,95,1,1
410160,78.0,79.0,0.03,0.03,100.0,0.3,20,95,2,1
410170,81.0,100.0,0.03,0.03,50.0,0.59,18,95,2,1
410180,74.0,97.0,0.15,0.15,200.0,0.59,16,94,2,1
410190,114.0,202.0,0.05,0.07,100.0,0.3,19,94,2,1
410200,55.0,138.0,1.16,1.28,100.0,0.49,20,94,2,1
410210,45.0,73.0,0.02,0.02,30.0,0.05,18,94,2,1
410220,45.0,73.0,0.02,0.02,30.0,0.05,16,94,0,1
410230,45.0,73.0,0.02,0.02,30.0,0.05,16,94,0,1
410240,106.0,164.0,0.14,0.16,100.0,0.49,15,94,0,1
410250,98.0,116.0,0.16,0.16,100.0,0.49,15,94,0,1
410260,98.0,116.0,0.16,0.16,100.0,0.49,14,94,0,1
410270,98.0,116.0,0.16,0.16,100.0,0.49,15,94,0,1
410300,122.0,202.0,0.06,0.09,100.0,0.3,13,94,0,1
410310,122.0,202.0,0.06,0.09,100.0,0.3,17,94,0,1
410330,56.0,114.0,0.07,0.12,50.0,0.59,15,94,0,1
410340,5.0,98.0,1.06,1.09,100.0,0.49,15,94,1,1
410350,81.0,111.0,0.03,0.03,100.0,0.3,17,94,1,1
410360,100.0,136.0,0.12,0.12,50.0,0.39,17,94,1,1
410370,106.0,123.0,0.03,0.04,100.0,0.59,16,94,1,1
410380,1.0,7.0,0.03,0.03,100.0,0.35,14,93,1,1
410390,87.0,105.0,0.06,0.08,100.0,0.3,14,93,1,1
410400,96.0,112.0,0.04,0.04,100.0,0.3,15,93,1,1
410410,109.0,187.0,0.05,0.07,100.0,0.3,16,93,1,1
410420,56.0,58.0,0.03,0.03,100.0,0.3,15,93,1,1
410430,86.0,100.0,0.04,0.0,50.0,0.2,17,94,1,1
410440,95.0,98.0,0.04,0.0,50.0,0.2,19,94,1,1
410450,91.0,96.0,0.04,0.0,50.0,0.2,20,94,1,1
410460,94.0,100.0,0.04,0.04,50.0,0.2,18,94,2,1
410470,90.0,102.0,0.06,0.1,50.0,0.39,17,94,2,1
410480,98.0,100.0,0.03,0.03,50.0,0.2,22,94,2,1
410490,100.0,146.0,0.07,0.07,100.0,0.39,15,93,2,1
410500,100.0,146.0,0.07,0.07,100.0,0.39,12,93,2,1
410510,112.0,148.0,0.04,0.05,100.0,0.49,12,92,2,1
410520,67.0,76.0,0.02,0.02,50.0,0.2,13,92,2,1
410530,62.0,101.0,0.5,0.71,50.0,0.39,14,92,2,1
410540,98.0,107.0,0.04,0.04,100.0,0.2,15,93,2,1
410550,99.0,117.0,0.13,0.16,100.0,0.3,14,92,2,1
410560,93.0,101.0,0.03,0.03,100.0,0.3,17,93,2,1
410570,100.0,112.0,0.16,0.16,50.0,0.59,17,93,2,1
410580,28.0,200.0,0.05,0.06,50.0,0.39,29,93,4,1
410590,146.0,789.0,0.27,0.47,50.0,0.49,29,93,4,1
410600,4.0,84.0,0.17,0.17,100.0,0.49,26,93,4,1
410610,105.0,203.0,0.32,0.55,100.0,0.59,22,93,4,1
410620,107.0,145.0,0.05,0.05,100.0,0.3,17,93,4,1
410630,83.0,100.0,0.03,0.03,50.0,0.3,16,93,4,1
410640,80.0,133.0,0.03,0.03,100.0,0.3,16,93,1,1
410650,100.0,187.0,0.23,0.25,100.0,0.39,16,94,1,1
410660,60.0,139.0,0.04,0.05,100.0,0.49,16,94,1,1
410670,102.0,174.0,0.38,0.57,100.0,0.77,18,93,1,1
410680,84.0,85.0,0.03,0.03,100.0,0.3,18,94,1,1
410700,112.0,202.0,0.06,0.08,100.0,0.3,17,94,2,1
410710,99.0,102.0,0.06,0.07,50.0,0.39,18,94,2,1
410720,58.0,136.0,0.87,0.93,100.0,0.49,19,94,2,1
410730,105.0,158.0,0.27,0.4,100.0,0.35,18,94,2,1
410740,102.0,159.0,0.04,0.05,100.0,0.49,18,94,2,1
410750,91.0,107.0,0.05,0.05,100.0,0.49,22,94,2,1
410760,27.0,134.0,0.14,0.19,50.0,0.39,20,94,1,1
410770,27.0,134.0,0.14,0.19,50.0,0.39,18,94,1,1
410780,80.0,95.0,0.04,0.04,50.0,0.39,17,94,1,1
410790,78.0,117.0,0.03,0.04,100.0,0.39,16,94,1,1
410800,85.0,106.0,0.06,0.07,100.0,0.39,17,94,1,1
410810,34.0,71.0,0.03,0.04,50.0,0.59,17,94,1,1
410820,68.0,100.0,0.03,0.03,100.0,0.3,19,94,1,1
410830,99.0,200.0,0.41,0.55,50.0,0.79,18,94,1,1
410840,99.0,200.0,0.41,0.55,50.0,0.79,17,94,1,1
410850,296.0,1239.0,0.24,0.25,100.0,0.59,17,94,1,1
410860,296.0,1239.0,0.24,0.25,100.0,0.59,26,95,1,1
410870,111.0,334.0,0.14,0.16,100.0,0.49,31,95,1,1
410880,97.0,166.0,0.13,0.17,50.0,0.59,23,95,1,1
410890,47.0,56.0,0.19,0.19,100.0,0.3,24,95,1,1
410900,100.0,201.0,0.2,0.2,50.0,0.39,24,95,1,1
410910,112.0,202.0,0.77,0.93,50.0,0.79,22,95,1,1
410920,99.0,196.0,0.03,0.03,100.0,0.37,20,95,1,1
410930,100.0,139.0,0.02,0.03,50.0,0.39,17,95,1,1
410940,66.0,81.0,0.03,0.03,100.0,0.3,19,95,1,1
410950,154.0,506.0,0.13,0.15,200.0,0.39,20,95,1,1
410960,154.0,506.0,0.13,0.15,200.0,0.39,18,95,1,1
410970,151.0,564.0,0.15,0.16,200.0,0.39,17,95,1,1
410980,151.0,564.0,0.15,0.16,200.0,0.39,18,95,1,1
410990,122.0,203.0,0.05,0.06,100.0,0.3,17,95,1,1
411000,99.0,177.0,0.03,0.03,100.0,0.37,17,95,1,1
411010,88.0,89.0,0.12,0.12,50.0,0.2,18,95,1,1
411020,60.0,86.0,0.04,0.04,50.0,0.59,17,95,1,1
411030,94.0,94.0,0.02,0.03,50.0,0.2,20,95,1,1
411060,55.0,57.0,0.02,0.03,100.0,0.2,16,95,0,1
411080,91.0,91.0,0.02,0.0,50.0,0.2,19,95,0,1
411090,95.0,95.0,0.02,0.02,50.0,0.2,16,95,0,1
411100,79.0,90.0,0.03,0.03,100.0,0.3,17,95,0,1
411110,79.0,90.0,0.03,0.03,100.0,0.3,16,95,0,1
411120,99.0,179.0,0.05,0.17,100.0,0.3,15,94,1,1
411130,93.0,103.0,0.17,0.17,50.0,0.2,16,95,1,1
411150,79.0,87.0,0.06,0.06,50.0,0.39,15,94,1,1
411160,78.0,77.0,0.02,0.02,100.0,0.3,14,94,1,1
411170,100.0,123.0,0.04,0.04,50.0,0.2,14,94,1,1
411180,100.0,123.0,0.04,0.04,50.0,0.2,14,94,0,1
411210,52.0,93.0,0.03,0.03,100.0,0.3,14,94,0,1
411220,61.0,91.0,0.03,0.03,100.0,0.3,14,94,0,1
411230,98.0,101.0,0.13,0.17,50.0,0.39,15,94,0,1
411240,74.0,862.0,1.2,1.8,100.0,0.59,16,94,0,1
411250,95.0,97.0,0.09,0.13,100.0,0.2,17,94,0,1
411270,85.0,97.0,0.15,0.16,50.0,0.39,16,95,0,1
411280,7.0,16.0,0.05,0.06,50.0,0.59,22,96,0,1
411290,96.0,102.0,0.04,0.05,50.0,0.59,30,96,0,1
411300,68.0,69.0,0.03,0.03,100.0,0.3,27,96,1,1
411310,130.0,276.0,0.1,0.13,100.0,0.3,26,96,1,1
411320,34.0,41.0,0.03,0.03,100.0,0.3,24,95,1,1
411330,28.0,34.0,0.02,0.02,100.0,0.3,25,96,1,1
411340,33.0,49.0,0.1,0.1,50.0,0.3,27,95,1,1
411350,52.0,103.0,0.03,0.03,100.0,0.3,24,96,1,1
411360,79.0,98.0,0.02,0.03,100.0,0.49,22,95,1,1
411370,236.0,846.0,0.56,0.92,50.0,0.59,20,95,1,1
411380,109.0,277.0,0.1,0.1,100.0,0.59,22,96,1,1
411390,56.0,80.0,0.06,0.09,50.0,0.59,25,96,1,1
411400,56.0,80.0,0.06,0.09,50.0,0.59,22,96,1,1
411410,103.0,174.0,0.2,0.33,100.0,0.49,19,96,1,1
411420,107.0,158.0,0.49,0.62,50.0,0.39,20,95,1,1
411430,97.0,186.0,0.15,0.23,100.0,0.39,22,96,1,1
411440,151.0,1261.0,0.45,0.64,100.0,0.59,24,96,1,1
411450,100.0,189.0,0.26,0.26,100.0,0.39,35,95,1,1
411460,88.0,97.0,0.03,0.03,50.0,0.59,25,95,1,1
411470,88.0,97.0,0.03,0.03,50.0,0.59,24,96,1,1
411480,106.0,204.0,0.29,0.41,100.0,0.3,23,95,1,1
411490,102.0,130.0,0.21,0.29,100.0,0.3,21,96,1,1
411500,100.0,126.0,0.24,0.35,100.0,0.3,24,96,1,1
411510,100.0,137.0,3.61,3.76,50.0,0.39,30,97,1,1
411520,17.0,167.0,0.86,0.9,100.0,0.59,28,97,1,1
411530,17.0,167.0,0.86,0.9,100.0,0.59,28,97,1,1
411540,17.0,167.0,0.86,0.9,100.0,0.59,28,97,1,1
411550,79.0,93.0,0.03,0.03,100.0,0.3,26,97,1,1
411570,167.0,245.0,0.03,0.04,50.0,0.2,25,97,1,1
411580,89.0,104.0,0.71,0.82,100.0,0.2,26,97,1,1
411590,4.0,366.0,1.56,1.73,100.0,0.59,23,96,1,1
411600,4.0,366.0,1.56,1.73,100.0,0.59,21,95,4,1
411610,29.0,75.0,0.03,0.03,50.0,0.59,20,95,4,1
411620,6.0,153.0,1.13,1.32,50.0,0.59,17,94,4,1
411630,3.0,12.0,0.02,0.03,100.0,0.35,21,94,4,1
411640,104.0,155.0,0.05,0.06,100.0,0.3,24,94,4,1
411650,104.0,155.0,0.05,0.06,100.0,0.3,23,94,4,1
411660,101.0,174.0,0.1,0.1,100.0,0.59,16,94,2,1
411670,95.0,179.0,0.11,0.14,100.0,0.3,17,94,2,1
411680,105.0,126.0,0.03,0.03,100.0,0.49,20,95,2,1
411690,114.0,172.0,0.05,0.23,50.0,0.49,18,95,2,1
411700,96.0,104.0,0.03,0.03,50.0,0.39,17,95,2,1
411720,107.0,116.0,0.03,0.03,100.0,0.49,15,94,3,1
411730,91.0,102.0,0.02,0.03,50.0,0.2,16,94,3,1
411740,90.0,100.0,0.03,0.03,100.0,0.3,17,94,3,1
411750,1.0,68.0,0.03,0.03,100.0,0.39,15,94,3,1
411760,87.0,107.0,0.0,0.0,100.0,0.3,20,94,3,1
411770,94.0,97.0,0.02,0.02,100.0,0.2,27,94,3,1
411780,85.0,102.0,0.0,0.0,100.0,0.3,27,94,2,1
411790,96.0,109.0,0.0,0.0,100.0,0.3,27,94,2,1
411800,89.0,107.0,0.0,0.0,100.0,0.3,26,93,2,1
411810,54.0,131.0,0.33,0.57,200.0,0.59,23,93,2,1
411820,54.0,131.0,0.33,0.57,200.0,0.59,15,94,2,1
411830,54.0,131.0,0.33,0.57,200.0,0.59,14,94,2,1
411840,54.0,131.0,0.33,0.57,200.0,0.59,14,94,1,1
411850,54.0,131.0,0.33,0.57,200.0,0.59,14,94,1,1
411860,54.0,131.0,0.33,0.57,200.0,0.59,14,94,1,1
411870,90.0,102.0,0.02,0.02,50.0,0.3,13,94,1,1
411880,46.0,73.0,0.05,0.06,50.0,0.59,13,94,1,1
411890,46.0,101.0,1.33,1.51,100.0,0.49,13,92,1,1
411900,46.0,101.0,1.33,1.51,100.0,0.49,12,92,1,1
411910,100.0,101.0,0.02,0.03,100.0,0.39,13,93,1,1
411920,271.0,1231.0,0.23,0.24,100.0,0.59,13,92,1,1
411930,79.0,317.0,0.12,0.15,50.0,0.59,41,92,1,1
411940,88.0,89.0,0.04,0.04,100.0,0.3,29,92,1,1
411950,141.0,321.0,0.05,0.07,100.0,0.39,14,92,1,1
411960,53.0,225.0,1.92,2.31,100.0,0.79,16,92,1,1
411970,53.0,225.0,1.92,2.31,100.0,0.79,16,92,1,1
411980,126.0,201.0,0.09,0.11,100.0,0.3,14,92,1,1
411990,57.0,78.0,0.03,0.03,100.0,0.3,21,93,1,1
412000,106.0,203.0,0.18,0.25,50.0,0.49,18,93,1,1
412010,124.0,202.0,0.13,0.14,100.0,0.3,18,93,1,1
412020,108.0,136.0,0.13,0.0,100.0,0.3,17,93,1,1
412030,127.0,202.0,0.15,0.15,100.0,0.3,20,93,1,1
412040,127.0,202.0,0.15,0.15,100.0,0.3,14,93,1,1
412050,1.0,80.0,0.05,0.05,100.0,0.39,12,92,1,1
412060,111.0,181.0,0.11,0.14,100.0,0.3,10,91,1,1
412070,110.0,202.0,0.09,0.12,100.0,0.3,12,92,1,1
412080,106.0,210.0,0.0,0.0,100.0,0.49,17,92,2,1
412090,106.0,210.0,0.0,0.0,100.0,0.49,16,93,2,1
412100,109.0,187.0,0.14,0.14,100.0,0.3,16,93,2,1
412110,93.0,200.0,0.0,0.0,100.0,0.49,20,93,2,1
412120,112.0,202.0,0.13,0.0,100.0,0.3,17,93,2,1
412130,94.0,109.0,0.0,0.0,100.0,0.49,20,93,2,1
412140,27.0,198.0,0.08,0.12,50.0,0.59,17,93,2,1
412150,9.0,107.0,0.03,0.04,50.0,0.59,20,94,2,1
412160,95.0,102.0,0.0,0.0,100.0,0.49,17,94,2,1
412170,15.0,53.0,0.03,0.03,50.0,0.39,19,94,2,1
412180,5.0,39.0,0.05,0.05,50.0,0.59,12,92,2,1
412190,101.0,171.0,0.1,0.11,50.0,0.39,18,93,2,1
412200,250.0,1255.0,0.24,0.25,100.0,0.59,21,93,4,1
412210,250.0,1255.0,0.24,0.25,100.0,0.59,27,93,4,1
412220,117.0,280.0,0.09,0.1,100.0,0.59,40,93,4,1
412230,36.0,114.0,0.02,0.04,50.0,0.39,34,93,4,1
412240,42.0,42.0,0.02,0.02,30.0,0.05,23,92,4,1
412260,41.0,78.0,0.03,0.04,100.0,0.3,19,94,7,1
412270,105.0,128.0,0.15,0.0,100.0,0.3,21,93,7,1
412280,100.0,124.0,0.16,0.16,100.0,0.3,21,93,7,1
412290,96.0,100.0,0.02,0.03,50.0,0.3,22,93,7,1
412300,109.0,203.0,0.15,0.16,100.0,0.3,18,93,7,1
412310,105.0,120.0,0.13,0.0,100.0,0.3,21,93,7,1
412320,106.0,120.0,0.02,0.03,100.0,0.49,20,93,2,1
412330,67.0,71.0,0.05,0.09,50.0,0.59,19,92,2,1
412340,68.0,83.0,0.04,0.04,50.0,0.59,17,92,2,1
412350,8.0,181.0,0.77,0.87,100.0,0.59,16,91,2,1
412360,91.0,104.0,0.06,0.1,50.0,0.39,13,91,2,1
